frame,res,X,Y
1,"[[-0.18518991]
 [ 0.01797148]
 [-0.98253841]]",1239.0,-431.0
2,"[[-0.16301098]
 [ 0.01867678]
 [-0.98644746]]",1194.0,-386.0
3,"[[-0.15055089]
 [ 0.05586348]
 [-0.98702264]]",1151.0,-325.0
4,"[[-0.14169034]
 [ 0.08644091]
 [-0.98612972]]",1111.0,-258.0
5,"[[-0.13656319]
 [ 0.07894951]
 [-0.98748036]]",1078.0,-215.0
6,"[[-0.12822211]
 [ 0.08421647]
 [-0.98816328]]",1047.0,-180.0
7,"[[-0.12394496]
 [ 0.0634761 ]
 [-0.99025675]]",1020.0,-170.0
8,"[[-0.12542222]
 [ 0.05272962]
 [-0.99070119]]",1002.0,-170.0
9,"[[-0.12688862]
 [ 0.04371766]
 [-0.9909531 ]]",990.0,-178.0
10,"[[-0.120997  ]
 [ 0.06445364]
 [-0.99055815]]",977.0,-168.0
11,"[[-0.11952423]
 [ 0.0644207 ]
 [-0.99073908]]",966.0,-161.0
12,"[[-0.11666472]
 [ 0.05356701]
 [-0.99172573]]",956.0,-164.0
13,"[[-0.1388498 ]
 [ 0.0362319 ]
 [-0.98965043]]",965.0,-179.0
14,"[[-0.15783614]
 [ 0.04102514]
 [-0.98661274]]",987.0,-187.0
15,"[[-0.15642865]
 [ 0.03924448]
 [-0.98690929]]",1002.0,-194.0
16,"[[-0.1543605 ]
 [ 0.04101017]
 [-0.98716311]]",1012.0,-198.0
17,"[[-0.14416154]
 [ 0.07376494]
 [-0.98680099]]",1010.0,-175.0
18,"[[-0.13996821]
 [ 0.07457945]
 [-0.98734331]]",1006.0,-159.0
19,"[[-0.13527007]
 [ 0.08481054]
 [-0.98717232]]",999.0,-139.0
20,"[[-0.15087201]
 [ 0.08460273]
 [-0.9849264 ]]",1005.0,-124.0
21,"[[-0.16750317]
 [ 0.08965426]
 [-0.98178654]]",1023.0,-110.0
22,"[[-0.16334867]
 [ 0.08811115]
 [-0.98262589]]",1032.0,-100.0
23,"[[-0.16398473]
 [ 0.08397739]
 [-0.98288189]]",1040.0,-97.0
24,"[[-0.16962722]
 [ 0.0744126 ]
 [-0.98269495]]",1050.0,-101.0
25,"[[-0.15717139]
 [ 0.08610079]
 [-0.98381086]]",1047.0,-96.0
26,"[[-0.1653898 ]
 [ 0.08437083]
 [-0.98261273]]",1052.0,-93.0
27,"[[-0.11697678]
 [ 0.10657084]
 [-0.98740017]]",1019.0,-76.0
28,"[[-0.13334211]
 [ 0.10842281]
 [-0.9851215 ]]",1007.0,-63.0
29,"[[-0.15127526]
 [ 0.09997178]
 [-0.98342333]]",1013.0,-60.0
30,"[[-0.1271897 ]
 [ 0.09792848]
 [-0.98703232]]",998.0,-59.0
31,"[[-0.15003557]
 [ 0.09585484]
 [-0.98402296]]",1005.0,-59.0
32,"[[-0.1465429 ]
 [ 0.09911647]
 [-0.98422614]]",1006.0,-57.0
33,"[[-0.13806517]
 [ 0.10116565]
 [-0.98524287]]",1000.0,-55.0
34,"[[-0.13125607]
 [ 0.09897517]
 [-0.98639534]]",992.0,-55.0
35,"[[-0.11263859]
 [ 0.10440861]
 [-0.98813531]]",971.0,-51.0
36,"[[-0.13237919]
 [ 0.09043956]
 [-0.98706456]]",970.0,-58.0
37,"[[-0.1218111 ]
 [ 0.05762107]
 [-0.99087934]]",962.0,-87.0
38,"[[-0.1165295 ]
 [ 0.07371459]
 [-0.9904479 ]]",952.0,-97.0
39,"[[-0.12763134]
 [ 0.04372865]
 [-0.99085723]]",954.0,-127.0
40,"[[-0.1402137 ]
 [ 0.04614578]
 [-0.98904534]]",964.0,-146.0
41,"[[-0.12935735]
 [ 0.08938178]
 [-0.98756143]]",964.0,-128.0
42,"[[-0.13102285]
 [ 0.09087832]
 [-0.98720522]]",964.0,-114.0
43,"[[-0.13834579]
 [ 0.08443466]
 [-0.98677821]]",970.0,-109.0
44,"[[-0.13949152]
 [ 0.09270841]
 [-0.98587386]]",974.0,-98.0
45,"[[-0.14923177]
 [ 0.0899374 ]
 [-0.98470358]]",986.0,-92.0
46,"[[-0.15357569]
 [ 0.0810309 ]
 [-0.98480886]]",997.0,-95.0
47,"[[-0.13940625]
 [ 0.07186338]
 [-0.9876242 ]]",995.0,-103.0
48,"[[-0.14434119]
 [ 0.07905916]
 [-0.98636467]]",996.0,-104.0
49,"[[-0.15606683]
 [ 0.08350086]
 [-0.98421072]]",1007.0,-102.0
50,"[[-0.22535078]
 [ 0.07680014]
 [-0.97124599]]",1069.0,-104.0
51,"[[-0.23221837]
 [ 0.08390356]
 [-0.96903809]]",1120.0,-100.0
52,"[[-0.26932086]
 [ 0.09267441]
 [-0.9585811 ]]",1186.0,-90.0
53,"[[-0.23901966]
 [ 0.09502213]
 [-0.96635418]]",1211.0,-81.0
54,"[[-0.24064777]
 [ 0.07220901]
 [-0.96792278]]",1230.0,-91.0
55,"[[-0.23861936]
 [ 0.05601124]
 [-0.96949654]]",1243.0,-111.0
56,"[[-0.2743594 ]
 [ 0.07971028]
 [-0.9583179 ]]",1283.0,-107.0
57,"[[-0.30110043]
 [ 0.10146941]
 [-0.94817851]]",1335.0,-87.0
58,"[[-0.31445449]
 [ 0.07721873]
 [-0.94612665]]",1383.0,-90.0
59,"[[-0.31325977]
 [ 0.08605071]
 [-0.94576085]]",1417.0,-86.0
60,"[[-0.31360553]
 [ 0.08324262]
 [-0.94589758]]",1441.0,-85.0
61,"[[-0.32163241]
 [ 0.0064715 ]
 [-0.9468425 ]]",1465.0,-144.0
62,"[[-0.32359061]
 [ 0.03394341]
 [-0.94558815]]",1485.0,-166.0
63,"[[-0.32496965]
 [ 0.00111513]
 [-0.94572379]]",1501.0,-207.0
64,"[[-0.32379945]
 [-0.02114047]
 [-0.94588953]]",1511.0,-253.0
65,"[[-0.32520558]
 [-0.01529517]
 [-0.94551964]]",1519.0,-283.0
66,"[[-0.33630547]
 [-0.0227104 ]
 [-0.94147909]]",1534.0,-310.0
67,"[[-0.34210955]
 [-0.03929319]
 [-0.93883817]]",1551.0,-343.0
68,"[[-0.31270727]
 [ 0.0061356 ]
 [-0.94982973]]",1538.0,-331.0
69,"[[-0.31661202]
 [ 0.01016797]
 [-0.94850063]]",1530.0,-320.0
70,"[[-3.35193655e-01]
 [-4.44859226e-04]
 [-9.42149147e-01]]",1540.0,-319.0
71,"[[-3.11437186e-01]
 [-2.77460797e-04]
 [-9.50266701e-01]]",1527.0,-319.0
72,"[[-0.31351882]
 [ 0.00484206]
 [-0.94956964]]",1520.0,-314.0
73,"[[-0.31346698]
 [ 0.02539685]
 [-0.94925942]]",1515.0,-296.0
74,"[[-0.298366  ]
 [ 0.02957044]
 [-0.95399335]]",1499.0,-279.0
75,"[[-0.30136393]
 [ 0.04849036]
 [-0.95227542]]",1491.0,-252.0
76,"[[-0.29277767]
 [ 0.04790976]
 [-0.95497952]]",1478.0,-233.0
77,"[[-0.29594599]
 [ 0.04091815]
 [-0.95432787]]",1472.0,-224.0
78,"[[-0.17645693]
 [ 0.05355121]
 [-0.98285056]]",1371.0,-209.0
79,"[[-0.14784926]
 [ 0.09181324]
 [-0.98473901]]",1275.0,-169.0
80,"[[-0.1589006 ]
 [ 0.08272088]
 [-0.98382308]]",1213.0,-147.0
81,"[[-0.14598222]
 [ 0.07525541]
 [-0.98642071]]",1159.0,-137.0
82,"[[-0.1459268 ]
 [ 0.07659841]
 [-0.98632553]]",1119.0,-129.0
83,"[[-0.16976436]
 [ 0.05947648]
 [-0.98368827]]",1107.0,-135.0
84,"[[-0.16534687]
 [ 0.06603624]
 [-0.98402217]]",1096.0,-135.0
85,"[[-0.18955545]
 [ 0.05442066]
 [-0.98036071]]",1106.0,-143.0
86,"[[-0.19354103]
 [ 0.04288893]
 [-0.98015428]]",1116.0,-158.0
87,"[[-0.17368636]
 [ 0.05960981]
 [-0.98299528]]",1108.0,-156.0
88,"[[-0.15757237]
 [ 0.05997883]
 [-0.98568427]]",1091.0,-155.0
89,"[[-0.17363135]
 [ 0.03001046]
 [-0.98435335]]",1091.0,-176.0
90,"[[-0.17699447]
 [ 0.02870775]
 [-0.98379308]]",1094.0,-194.0
91,"[[-0.16442571]
 [ 0.03843011]
 [-0.98564056]]",1086.0,-198.0
92,"[[-0.16619124]
 [ 0.0376249 ]
 [-0.98537548]]",1081.0,-203.0
93,"[[-0.16316596]
 [ 0.02476527]
 [-0.98628776]]",1076.0,-216.0
94,"[[-0.16206074]
 [ 0.02470272]
 [-0.98647154]]",1072.0,-225.0
95,"[[-0.16175142]
 [ 0.03833258]
 [-0.98608676]]",1068.0,-222.0
96,"[[-0.15498696]
 [ 0.03945572]
 [-0.9871283 ]]",1060.0,-220.0
97,"[[-0.15494422]
 [ 0.05696513]
 [-0.98627951]]",1054.0,-205.0
98,"[[-0.15528801]
 [ 0.08020715]
 [-0.98460776]]",1051.0,-177.0
99,"[[-0.16536291]
 [ 0.04745386]
 [-0.98509047]]",1055.0,-181.0
100,"[[-0.17484887]
 [ 0.0462572 ]
 [-0.98350808]]",1065.0,-185.0
101,"[[-0.16019679]
 [ 0.0620815 ]
 [-0.98513089]]",1060.0,-176.0
102,"[[-0.16404832]
 [ 0.06917432]
 [-0.98402391]]",1060.0,-164.0
103,"[[-0.16929645]
 [ 0.08227278]
 [-0.9821252 ]]",1064.0,-146.0
104,"[[-0.16655103]
 [ 0.09238828]
 [-0.98169504]]",1065.0,-125.0
105,"[[-0.17576234]
 [ 0.07373486]
 [-0.98166734]]",1073.0,-123.0
106,"[[-0.18262817]
 [ 0.06325353]
 [-0.98114522]]",1084.0,-130.0
107,"[[-0.17605441]
 [ 0.05794288]
 [-0.98267363]]",1088.0,-140.0
108,"[[-0.16378847]
 [ 0.07210214]
 [-0.98385701]]",1080.0,-136.0
109,"[[-0.16593074]
 [ 0.07488695]
 [-0.98328985]]",1076.0,-131.0
110,"[[-0.1701051 ]
 [ 0.07433744]
 [-0.98261803]]",1077.0,-127.0
111,"[[-0.17519318]
 [ 0.07373697]
 [-0.98176892]]",1081.0,-126.0
112,"[[-0.17674125]
 [ 0.08120772]
 [-0.98090154]]",1085.0,-119.0
113,"[[-0.16249645]
 [ 0.07605549]
 [-0.98377358]]",1078.0,-117.0
114,"[[-0.18769802]
 [ 0.0644885 ]
 [-0.98010749]]",1091.0,-125.0
115,"[[-0.16831019]
 [ 0.08140951]
 [-0.98236662]]",1087.0,-118.0
116,"[[-0.17132362]
 [ 0.08217493]
 [-0.9817818 ]]",1085.0,-113.0
117,"[[-0.15121732]
 [ 0.08355296]
 [-0.98496306]]",1069.0,-108.0
118,"[[-0.15130631]
 [ 0.08736093]
 [-0.98461895]]",1057.0,-102.0
119,"[[-0.16120686]
 [ 0.06001294]
 [-0.98509431]]",1056.0,-117.0
120,"[[-0.16096291]
 [ 0.06215667]
 [-0.98500126]]",1055.0,-127.0
121,"[[-0.13559552]
 [ 0.04750786]
 [-0.9896246 ]]",1035.0,-145.0
122,"[[-0.14223349]
 [ 0.04310466]
 [-0.98889414]]",1025.0,-162.0
123,"[[-0.13861189]
 [ 0.05151365]
 [-0.98900611]]",1015.0,-168.0
124,"[[-0.14556979]
 [ 0.04335791]
 [-0.98839745]]",1013.0,-179.0
125,"[[-0.14576917]
 [ 0.04462356]
 [-0.98831174]]",1011.0,-185.0
126,"[[-0.14483981]
 [ 0.04322949]
 [-0.98851031]]",1009.0,-191.0
127,"[[-0.15249133]
 [ 0.03609584]
 [-0.98764542]]",1014.0,-200.0
128,"[[-0.15796792]
 [ 0.02324321]
 [-0.98717065]]",1021.0,-217.0
129,"[[-0.1611566 ]
 [ 0.02706933]
 [-0.98655755]]",1029.0,-226.0
130,"[[-0.17361488]
 [ 0.03989615]
 [-0.98400517]]",1044.0,-224.0
131,"[[-0.17327643]
 [ 0.0416188 ]
 [-0.98399347]]",1055.0,-221.0
132,"[[-0.18603107]
 [ 0.08111238]
 [-0.97919008]]",1072.0,-189.0
133,"[[-0.18559328]
 [ 0.11289555]
 [-0.97611973]]",1086.0,-142.0
134,"[[-0.22931861]
 [ 0.15192498]
 [-0.96142175]]",1131.0,-76.0
135,"[[-0.26319564]
 [ 0.15432346]
 [-0.95231944]]",1192.0,-25.0
136,"[[-0.26408065]
 [ 0.14202229]
 [-0.95398694]]",1237.0,3.0
137,"[[-0.26457154]
 [ 0.14386166]
 [-0.95357523]]",1272.0,26.0
138,"[[-0.26006876]
 [ 0.14994622]
 [-0.9538765 ]]",1294.0,48.0
139,"[[-0.26625393]
 [ 0.14437701]
 [-0.95302892]]",1316.0,60.0
140,"[[-0.29041865]
 [ 0.13332263]
 [-0.9475664 ]]",1352.0,61.0
141,"[[-0.27219671]
 [ 0.15270529]
 [-0.95004739]]",1362.0,76.0
142,"[[-0.2794146 ]
 [ 0.14086161]
 [-0.94978181]]",1374.0,78.0
143,"[[-0.28532597]
 [ 0.14107193]
 [-0.94799146]]",1387.0,80.0
144,"[[-0.2673397 ]
 [ 0.14406114]
 [-0.95277273]]",1383.0,84.0
145,"[[-0.25768969]
 [ 0.18293992]
 [-0.94875129]]",1373.0,117.0
146,"[[-0.25042286]
 [ 0.17850123]
 [-0.9515386 ]]",1361.0,138.0
147,"[[-0.2546521 ]
 [ 0.16729537]
 [-0.95245187]]",1355.0,145.0
148,"[[-0.26038395]
 [ 0.17489449]
 [-0.94953258]]",1355.0,156.0
149,"[[-0.25867604]
 [ 0.1750896 ]
 [-0.94996334]]",1354.0,164.0
150,"[[-0.23675879]
 [ 0.19912656]
 [-0.95094368]]",1335.0,189.0
151,"[[-0.25447646]
 [ 0.18412079]
 [-0.94938994]]",1337.0,196.0
152,"[[-0.25383746]
 [ 0.18650092]
 [-0.94909639]]",1339.0,203.0
153,"[[-0.25519473]
 [ 0.20516928]
 [-0.94487101]]",1342.0,223.0
154,"[[-0.23682632]
 [ 0.22906589]
 [-0.94416212]]",1329.0,256.0
155,"[[-0.21125246]
 [ 0.20316927]
 [-0.95608297]]",1298.0,259.0
156,"[[-0.24012414]
 [ 0.17889314]
 [-0.95411616]]",1299.0,242.0
157,"[[-0.23674217]
 [ 0.17349329]
 [-0.95595671]]",1296.0,226.0
158,"[[-0.2340495 ]
 [ 0.17886527]
 [-0.95562966]]",1292.0,218.0
159,"[[-0.23257334]
 [ 0.1754622 ]
 [-0.95662044]]",1287.0,210.0
160,"[[-0.23314837]
 [ 0.17524599]
 [-0.95652009]]",1282.0,203.0
161,"[[-0.23160007]
 [ 0.18523983]
 [-0.95501184]]",1279.0,206.0
162,"[[-0.23690782]
 [ 0.19509455]
 [-0.95174198]]",1280.0,216.0
163,"[[-0.20723186]
 [ 0.20715496]
 [-0.95610762]]",1259.0,233.0
164,"[[-0.15072573]
 [ 0.08864599]
 [-0.98459314]]",1196.0,152.0
165,"[[-0.15003143]
 [ 0.09288756]
 [-0.98430812]]",1150.0,96.0
166,"[[-0.13225886]
 [ 0.09839129]
 [-0.9863198 ]]",1103.0,60.0
167,"[[-0.15410711]
 [ 0.10437343]
 [-0.98252592]]",1084.0,37.0
168,"[[-0.11698471]
 [ 0.08905549]
 [-0.9891328 ]]",1043.0,9.0
169,"[[-0.13990511]
 [ 0.0988386 ]
 [-0.98521951]]",1030.0,-5.0
170,"[[-0.13706486]
 [ 0.05538518]
 [-0.98901249]]",1019.0,-47.0
171,"[[-0.14154088]
 [ 0.05595949]
 [-0.98834949]]",1014.0,-77.0
172,"[[-0.13807144]
 [ 0.08243531]
 [-0.98698566]]",1008.0,-80.0
173,"[[-0.15006237]
 [ 0.0763732 ]
 [-0.98572228]]",1013.0,-86.0
174,"[[-0.15428629]
 [ 0.08834259]
 [-0.98406876]]",1019.0,-83.0
175,"[[-0.15623994]
 [ 0.08758482]
 [-0.98382823]]",1025.0,-81.0
176,"[[-0.14271771]
 [ 0.0695417 ]
 [-0.98731738]]",1019.0,-94.0
177,"[[-0.15600748]
 [ 0.06532469]
 [-0.9855934 ]]",1026.0,-106.0
178,"[[-0.15821291]
 [ 0.06190525]
 [-0.98546254]]",1032.0,-118.0
179,"[[-0.16690709]
 [ 0.08399088]
 [-0.9823887 ]]",1044.0,-110.0
180,"[[-0.16093582]
 [ 0.04848703]
 [-0.98577313]]",1046.0,-130.0
181,"[[-0.13401295]
 [ 0.00175029]
 [-0.99097803]]",1027.0,-180.0
182,"[[-0.15264243]
 [-0.00179986]
 [-0.98827984]]",1027.0,-219.0
183,"[[-0.16582167]
 [-0.01571491]
 [-0.98603054]]",1037.0,-258.0
184,"[[-0.14304993]
 [-0.00650812]
 [-0.98969408]]",1027.0,-279.0
185,"[[-0.15022499]
 [-0.0208695 ]
 [-0.98843154]]",1026.0,-306.0
186,"[[-0.15358992]
 [-0.02938636]
 [-0.98769762]]",1027.0,-331.0
187,"[[-0.16984316]
 [-0.02235509]
 [-0.98521751]]",1039.0,-346.0
188,"[[-0.16396053]
 [-0.0174946 ]
 [-0.98631176]]",1044.0,-352.0
189,"[[-0.13091073]
 [ 0.00934959]
 [-0.99135007]]",1022.0,-336.0
190,"[[-0.1344359 ]
 [ 0.01176304]
 [-0.99085247]]",1009.0,-323.0
191,"[[-0.14861326]
 [-0.0062355 ]
 [-0.98887573]]",1009.0,-326.0
192,"[[-0.14497324]
 [ 0.01175481]
 [-0.98936575]]",1008.0,-316.0
193,"[[-0.14523269]
 [ 0.02825581]
 [-0.98899397]]",1006.0,-295.0
194,"[[-0.16023589]
 [ 0.01042808]
 [-0.98702366]]",1017.0,-294.0
195,"[[-0.16780473]
 [ 0.01132818]
 [-0.98575516]]",1031.0,-292.0
